ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,PayingAdvertiserName,Gender,AgeBracket,CountryCode,,,,,,,,,
afd648aa4cb34ccfb9bdac35c8995c4fe2a3dbae366be022bd2063236b9cce32,https://www.snap.com/political-ads/asset/8a02640c9e3d56381fe8319b97f7f4656e76ac2097088ab1ba5e1b2b1b62bd1e?mediaType=mp4,EUR,892,512062,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,Mejeriforeningen,,20-29,denmark,,,,,,,,,
4703731552676ba6e76ae15066971a589537aefd168eaffcddfa54b9c0a51f22,https://www.snap.com/political-ads/asset/2a2985bf7dc8d7462a97cfebe069a3380842a9cbfbc0fc31719bc33aa489baaa?mediaType=mp4,EUR,79,32453,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,Consumentenbond,,18-34,netherlands,,,,,,,,,
6843ee8a85631d214e07a1d62142c6056205a151e90721358dd51c1115fb9036,https://www.snap.com/political-ads/asset/77e44b0ff85e108c2899f47cc99cfa3666b2b587e63cf50f45b446e1501913e1?mediaType=mp4,EUR,244,105055,2018/08/22 15:00:40Z,2018/09/09 12:30:23Z,Context Media,Socialdemokraterna - Kalmar Län,,18-24,sweden,,,,,,,,,
fc20f3969577438b7041e1d099d8ceb0361563b2802a34177c2346957acacafc,https://www.snap.com/political-ads/asset/5183ffb0948996e0f6229f89219b96e19c01369fc664e33ea3625ff53b332cec?mediaType=mp4,USD,999,342217,2018/09/25 12:00:00Z,2018/10/15 12:00:00Z,NatStuCo,NASSP,,18-18,united states,,,,,,,,,
54ade0736676481b1b2e5244fdd9f8f766fd5f4c7d45a53a3d2ac96cd77e306b,https://www.snap.com/political-ads/asset/ccf976d8eed27e07a1545de0eea19183d2079b3606c206e4a4a27f85aaaf66f3?mediaType=mp4,GBP,3106,3822930,2018/10/02 17:36:16Z,2018/11/06 02:26:05Z,Dentsu Aegis Network,Home Office,,18-24,united kingdom,,,,,,,,,
63fe59f3770ed7f9b36cd36965fee761d04b52c575b50614065e4acb637772cd,https://www.snap.com/political-ads/asset/26773e82149939842cd1ffb4f7748c32a2acbfcca50dd6e8f9c22d27c3e0ca31?mediaType=mp4,USD,743,66358,2018/10/18 18:11:18Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
efd5eb19dcd569bc8444798f7adfd85f2206db584695e6b82f7fc2dbedded955,https://www.snap.com/political-ads/asset/d443849f548c1584bad11963f0a5661d32ff973eabb13d7ae5c35b62f513d843?mediaType=mp4;https://www.snap.com/political-ads/asset/e6ce3bce1168a56c5f86110067f05031fe84a553b23333be3763ce12a5ce134d?mediaType=mp4;https://www.snap.com/political-ads/asset/5bea4f3e602d508857d49ea7259fcf3b5b57b18f9cecc306c805815491bf2435?mediaType=mp4,USD,5,2883,2018/11/06 08:00:01Z,2018/11/07 04:00:00Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
a2c496d71cc03c7e61279b61c447d6e292253a936a095ab231a829e8f28ee6d2,https://www.snap.com/political-ads/asset/0b52192b756572901e5ca20e7fffab05446def1829e333007b4f22a02a0e8848?mediaType=mov,USD,44,14807,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
ccb9c5c8a746e4060d52ee59897d9e72947c382552590fc1a0f38fb2c16767c6,https://www.snap.com/political-ads/asset/323190056804e27a40939472487b886a06fef63deddde6d826639d7b118877af?mediaType=jpg,USD,780,57983,2018/10/19 21:12:44Z,2018/11/06 04:59:59Z,Blueprint Interactive,AFSCME Nevada,,18+,united states,,,,,,,,,
7922b9a471c0f85ecfa3a7e804d9ea9f7ddb824cf97e190519ebbc02fccaa5e2,https://www.snap.com/political-ads/asset/d95fa0e1de8048ceec3f620022b67d06fe223f2662ddc4fe423746e30d0d31a7?mediaType=mp4,USD,4,2395,2018/10/07 14:13:01Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
b22ffcea5f457073ecbd124fa066ab59abe07270fe8a380039c6579a018408dd,https://www.snap.com/political-ads/asset/4a69ed4e43fcbefbb2172dfc50d09201f941ef58b3958866b65fa2f405375b7a?mediaType=mp4,USD,3534,664276,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
18771419e985f729d2d9da144c676fc6d664069f87ee97a224f04e894f6dd10a,https://www.snap.com/political-ads/asset/e8e83e8fab626fbe3d16b0fd9ac1346213a7e3c432a1e1b3a59946910a29c9f9?mediaType=mp4,USD,499,232675,2018/10/24 17:30:27Z,2018/11/03 03:59:11Z,NatStuCo,NASSP,,18-18,united states,,,,,,,,,
d6bf5a2e33214412aa531ee7a447f73f71272233da9c3c2325a5e8b931beee52,https://www.snap.com/political-ads/asset/628591951452a9bbd124c2da2feb75c79c9cbc1390738cfbb6dc40245e53e27f?mediaType=mp4,USD,860,152848,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
feafead548693134a427f0caa7d223eaae4bb911646d89bcb1b45ebf63dba7cd,https://www.snap.com/political-ads/asset/10b5bdd641f4895000379265f7a281ea6219436019eca1c830363a02f9d97b03?mediaType=png,USD,100,48199,2018/11/03 23:13:33Z,2018/11/05 00:17:21Z,Melissa Moore 4 MN House,Melissa Moore4MNHouse Committee,,18+,united states,,,,,,,,,
887f1dd6d354414a73d29f1a933df2ef1b36a0e4e93c121a97f1bd02dce616b0,https://www.snap.com/political-ads/asset/7fc4d7607fae450e0941ac2b726bd0b89b50e296c9f39a44cd5b9c07f2e8ba7e?mediaType=mp4,USD,4168,1143870,2018/09/06 13:42:15Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
6797068b10434458ce19be28150cfa03c531d22f4726d783848e5b9c0571eadf,https://www.snap.com/political-ads/asset/88e0b0d15f9a903134cd1ffd11fa3a7f0c2c99c7b08e5f3325281811cf055452?mediaType=png,USD,57,11207,2018/09/28 23:10:14Z,2018/10/10 03:00:00Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
1b60806dce69445f7cf992c4d823f59b0b00e0faaf5c026afb85f4adcb2c387d,https://www.snap.com/political-ads/asset/429bbff949639e237d274690c57eac7c83fecf33111b1d1bfcd7e54c58397d8d?mediaType=mp4,USD,978,92681,2018/10/18 20:13:02Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
3334d6e774dc1a73ee0a4ac521397ee06e0868e227e34ac4ddb3797c40aad5f9,https://www.snap.com/political-ads/asset/01367138bb9e781a5ba92d1863b4c1a6588ce8b460eabc5265d68ff2d29f589d?mediaType=mp4,USD,34,6738,2018/10/26 18:05:50Z,2018/11/06 22:00:00Z,ACRONYM,Knock The Vote,,18-34,united states,,,,,,,,,
4ad44a9ef8a37d0f8bf5043cd8aecaef43e91deb95e848de60edb4bcc9d7c569,https://www.snap.com/political-ads/asset/e9e47df77667ab081286757fb81c8750afb7cea4d13742a801ebc432f47a4d10?mediaType=png,USD,59,12482,2018/09/28 23:10:14Z,2018/10/09 03:50:00Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
697c2c7a69cd660274064d880a4c98579ed42de11c3d3592c6c83f1a233e1c92,https://www.snap.com/political-ads/asset/8b7203998de96b433bbce93b968898a823018dbd91f0e3900b3282c8f78e5934?mediaType=mp4,USD,68,31208,2018/10/31 07:00:01Z,2018/11/03 06:59:59Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
2ac103bc69cce2d24b198e6a6d052dbff2c25ae9b6bb9e72a68d678fb2495401,https://www.snap.com/political-ads/asset/69afd0908271fd297e746f475433a65dcf72fad8e23a98280b7918f27d5ec8c9?mediaType=mp4,USD,165,49446,2018/11/01 22:42:22Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
093af971d3e11037529c7e6815ccd14b5c6336e19d8ff400ea7b20b44e073488,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1249,274231,2018/10/10 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,NAMI,,31-34,united states,,,,,,,,,
e851049f24e9b7d1e5ba6357521f86bf0531d8aaba8a8ce5a1682e1a8861cbc3,https://www.snap.com/political-ads/asset/f9d969e1fc6e5120cf2a6f3f80505de7d5f24fa31cbef532e9c05fdc3f7f3acc?mediaType=mp4,USD,1167,318943,2018/10/24 18:56:43Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
52cbc60a6aff7ff26483e50aad81c71f9f828026eaae874816f2da9e5d827120,https://www.snap.com/political-ads/asset/d40431bdcb9429b59f35e74bf1096dcb70077b8da03135581531e542ab3fd58e?mediaType=mp4,EUR,534,226202,2018/12/18 22:55:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,Consumentenbond,,18-34,netherlands,,,,,,,,,
ea2a199530b600fe1cc159053ea260c86ed71f132903cd3ca4ad04a8cbc2a909,https://www.snap.com/political-ads/asset/4f42b075eb06213e0fde859cbc14b076e2b850d35a04f594039ddca8bc3913fd?mediaType=mp4,GBP,1343,1429115,2018/11/05 09:43:16Z,2018/11/30 09:33:55Z,Republic of Media Ltd.,Scottish Government,,15-34,united kingdom,,,,,,,,,
48d5ffe038f41ccd6d5e3a30ef9d99b10595151affab9a1acef4bc05d3ac051c,https://www.snap.com/political-ads/asset/0563596765e8954715dd52e890e953f218647c1d58064dda7655549aa89a00a4?mediaType=mp4,USD,6538,2512351,2018/10/20 22:34:18Z,2018/11/07 01:00:00Z,"Aisle 518 Strategies, LLC",Friends of Chris Murphy,,18+,united states,,,,,,,,,
42343b13c12fcc4d94c03d1d4b67cd6c9236a563a658b33b6495f99637d5d465,https://www.snap.com/political-ads/asset/6f90773a446d23acdbdbe9655a6c05aac14bd16b60c3787a948b55f3f70265cc?mediaType=mp4,USD,30,7309,2018/11/03 15:47:50Z,2018/11/07 04:08:10Z,The Committee to Elect Kyle Cooper,Committee to Elect Kyle Cooper,,18+,united states,,,,,,,,,
3542d40ba9fb0f0aa52889b03ea4a7db64ee4a3687aa6edb2fe8cc7364247df5,https://www.snap.com/political-ads/asset/bc5a0e2e7642f5e1c9dfe901d2b901a91ddd668f0ab94512549a6ba959264ad7?mediaType=mp4,USD,143,49094,2018/09/12 10:01:00Z,2018/09/15 17:59:00Z,Congressman Pete King,Pete King for Congress,,18+,united states,,,,,,,,,
151fe09cfa3ca90f2ee4dd3ba8641235413c033fb3c9531d0f7df137a82e75d0,https://www.snap.com/political-ads/asset/5accf5f6598290a14ae1b31a0e831c6588853bc735c88bf7c2edf2cbd93f44d2?mediaType=mp4,EUR,219,108884,2018/09/30 10:24:48Z,2018/10/14 10:24:55Z,Media Agent,Dansk_Folkeparti,,,denmark,,,,,,,,,
a4fa1b652b73b533e404cf8a369c3cb9ee6fdcdfc248f645b9ce14ead374cfad,https://www.snap.com/political-ads/asset/d4a804b4749f76c96296ac78e7347a59a925ed1b20f6a929a23e83dd4fa44b17?mediaType=mp4,USD,706,63281,2018/10/18 18:11:18Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
8efa9b61c090e5f8db7b758535991e43c2fc68f30cfc76149fdf50aec541a768,https://www.snap.com/political-ads/asset/b065402a829b39d44fbe5f70930e08581be36929b7d9c7a25304eaf86382f3ec?mediaType=mp4,USD,1706,691458,2018/10/09 15:51:44Z,2018/11/07 03:00:00Z,Penna Powers ,Lieutenant Governor's Office,,18-34,united states,,,,,,,,,
5d3bc2c8b3a8c08be388ebd634e463386d8af02da54f7fcf7a12cc45ded16b5d,https://www.snap.com/political-ads/asset/86fce9f6291cd9329465c9b677b714c19d26485cc0e2a167670e77e4674da55a?mediaType=mp4,USD,63,25552,2018/10/31 13:30:00Z,2018/11/03 23:00:00Z,House Victory Committee,House Victory Committee,,18+,united states,,,,,,,,,
978e7bd38a768ea363751c8ce963a37b0ff3c768e557c2a99d7a05cef8617e96,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1249,323021,2018/10/10 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,NAMI,,26-30,united states,,,,,,,,,
4a090b72334ceabe7779ffe261a518b6f182e3fde4337ea2dadeb10a470d6ba5,https://www.snap.com/political-ads/asset/8a8cb3485665378989afaaeeccfadb10ed195be7b85d98e1c045fecd04caf75d?mediaType=mp4,GBP,255,142929,2018/12/15 15:12:18Z,2018/12/21 15:11:41Z,Luton Borough Council,BSBT,,,united kingdom,,,,,,,,,
686856beae0c6a67691bbc703379767956da221c576d3a717c238daae303040c,https://www.snap.com/political-ads/asset/9f3e235a5a11a8165885a1d3bd685d9a297164af25388d0aacda9a092d058f30?mediaType=mp4,USD,66,22167,2018/11/02 13:00:00Z,2018/11/03 03:59:59Z,Chuck Clemons for Florida House District 21 ,Chuck Clemons for FL House,,17+,united states,,,,,,,,,
7d48bac22fa3e1ac4d5a77d6aa4c005dabfd33eafc560cfd324e5100f8cb5ca2,https://www.snap.com/political-ads/asset/8892af89d6cd228aaac1069d90e16d3f4afff112082b9472ed7670c37c982ed7?mediaType=mov,CAD,224,137147,2018/07/20 23:09:54Z,2018/09/04 03:59:00Z,The Aber Group,Plan International Canada,,,canada,,,,,,,,,
35c57a42a1abeaf37b138ef4ebe5ccbc1e3f934c422b17ffc2b21b24cf36de9c,https://www.snap.com/political-ads/asset/5ef93a6df60367e9b9c2d901184ff686ee0c9085aac1ac58cbcedda64646ec6e?mediaType=mp4,USD,372,77311,2018/10/27 19:23:15Z,2018/11/06 17:00:00Z,"Middle Seat Consulting, LLC",Beto for Texas,,30-,united states,,,,,,,,,
00f8fa37d86e1e841a6abbf2aa8411604883eb6bdc7aee74d3509acb877b8f2d,https://www.snap.com/political-ads/asset/f7bfaa29651b696d14f354ee345291f6a81dd393d923a5c4f5610fa0917fa1a7?mediaType=png,USD,37,7917,2018/10/01 22:00:57Z,2018/10/16 22:04:54Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
3b390fb44ae1a56e529d5774d674af6e5e417038d3903cb0b4598c3616bbec38,https://www.snap.com/political-ads/asset/0cf6a3def90d4f696825c8477a57972131166d23fc2844b66648220efa8be24e?mediaType=jpg,USD,32,3286,2018/10/19 21:12:44Z,2018/11/06 04:59:59Z,Blueprint Interactive,AFSCME Nevada,,18+,united states,,,,,,,,,
3afe4767464ef606a54dfc9cd3242b5332ac5a01d6e310a2024046db54208bb5,https://www.snap.com/political-ads/asset/1c251f988883b79191ce85efe351d29c49e26fe4b2242ef47406c5ff369f761d?mediaType=mp4,EUR,2464,1698498,2018/09/24 02:00:00Z,2018/10/14 09:33:20Z,Dentsu Norge AS,VG,,15+,norway,,,,,,,,,
57e32f1e9b3b92f69d7c4f62e1a1ee675fdca080b18ad3532eb365342ffd81f0,https://www.snap.com/political-ads/asset/c8d854509e28a88dcffc80c1fe48de012e6538998d74d067c771d679b5df1f96?mediaType=mp4,USD,996,105047,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
1f4112f4e3eda07906c5f79f2de598714a7d5cc86c9fc3ea3b1cf3fb618f0004,https://www.snap.com/political-ads/asset/824d3b0c498c2c13667fc9ea07dc00b218fdbf01cdc70d884c2523b8186cb28e?mediaType=mp4,USD,776,67370,2018/10/18 19:14:46Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
9c13d8034745c4a25b98cca7465b512c196ef17181bb061a6cc18bb54ebef80e,https://www.snap.com/political-ads/asset/5d3d9b2f65ae65f912d5571d68691e6fb3f9aa7d2dcf721f6ff8aef050e48f76?mediaType=mp4,GBP,244,122810,2018/12/15 15:12:18Z,2018/12/21 15:11:41Z,Luton Borough Council,BSBT,,,united kingdom,,,,,,,,,
9ab5e8a4633925a813157d69e5c113f0532238752cd2195484e8d01685e57f60,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1249,356767,2018/10/10 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,NAMI,,21-25,united states,,,,,,,,,
90c8f7e14cd934d0a924e841e995aea4fac57122611aa60157bd288f5a2212d6,https://www.snap.com/political-ads/asset/132ec5f4983bf08ff03b3ccb4aa4c6f0a80ad4df80a3af61e69177aaf8ac5a90?mediaType=mov,USD,254,75742,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
6648427922b496ea49597c4b74b650805e29544600e6cac30b7effb91fe10684,https://www.snap.com/political-ads/asset/9dfa5f13006d94b7b99a575d0f4c548cd0c9c2064e8455d1d510de29a88444fc?mediaType=png,USD,3403,964607,2018/10/02 17:28:33Z,2018/10/09 03:59:44Z,ACRONYM,Knock The Vote,,18-28,united states,,,,,,,,,
6d04fd5c7446eae786cb20c499d118e60b3f73436beea9a8af0b4b585d679da1,https://www.snap.com/political-ads/asset/5bea4f3e602d508857d49ea7259fcf3b5b57b18f9cecc306c805815491bf2435?mediaType=mp4,USD,39,17643,2018/11/06 08:00:01Z,2018/11/07 04:00:00Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
d9aeedb54bd2fd62b1befbb898f89cacaf86ff0742e910cbfbf4e0588811f4cf,https://www.snap.com/political-ads/asset/46256cc90c97f3345bbbeeb83aa469f2175aef1db7b265a0db5eaa3af3080728?mediaType=mp4,USD,76,29823,2018/10/31 13:30:00Z,2018/11/04 04:00:00Z,House Victory Committee,House Victory Committee,,18+,united states,,,,,,,,,
36443796503a3edb6fcaf311bc8c22ab9f317c78df0ee0cbcba9be6f6a8820d1,https://www.snap.com/political-ads/asset/8edab0de312720423df7f42b1d205b41de45de7180376064ba0ed23c58c1e9d5?mediaType=mp4,USD,971,99454,2018/09/01 13:00:00Z,2018/09/16 06:59:00Z,Amélie Company,CDPHE,FEMALE,15+,united states,,,,,,,,,
20fb224a62b88dd9c635c425ecab69146930d045086ee7bef46bfa8516930853,https://www.snap.com/political-ads/asset/2643f440b7ea7e7d220ea8623b93cdae686f992ae390d381479cf66cc03ce641?mediaType=mp4,EUR,39,24846,2018/09/17 07:00:08Z,2018/09/21 21:30:38Z,Fianna Fáil,Fianna Fáil,,18-24,ireland,,,,,,,,,
08b33cb41e1be791d3bbf04961c29decfb11de80c561286632ece232e737a7e0,https://www.snap.com/political-ads/asset/e5ed732eb729996c08e31600c1a740dd4637b1e985e2a693fe762e4416de7e5c?mediaType=mp4,CAD,501,293106,2018/07/20 23:09:54Z,2018/09/04 03:59:00Z,The Aber Group,Plan International Canada,,,canada,,,,,,,,,
4543a0c9a4ed9c7a31bc9b2290095f7e261a80f07bc3db0d5f7ecb9b1ed41506,https://www.snap.com/political-ads/asset/17e999953f5126cdac8f3428fecef522fbfe5feac81c1cfd7bceb63ec6ca41a9?mediaType=mp4,USD,1564,400446,2018/09/05 19:00:56Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
d825cabb41fc1291900915abcfa27622ff82086f2fb41acc0b9665a566b17995,https://www.snap.com/political-ads/asset/01c85dc3218f03fc705a153a9dad3c487254e8ea10731a46a923ac17d8d4db6a?mediaType=mp4,USD,165,58038,2018/08/24 15:52:44Z,2018/08/31 14:54:28Z,Civiqs,Civiqs,,18+,united states,,,,,,,,,
6f6f6abb25d183bc3f0a2df46d18c65a18f6e1cac7341689fe8a94a029f1e5ad,https://www.snap.com/political-ads/asset/a213d4c4e789e37f7a6bfcfffb803fb57fca8454f6e5d6bfd1a9016df86190db?mediaType=mp4,USD,35,16678,2018/11/06 18:21:20Z,2018/11/07 01:19:08Z,Research Triangle Student Advocacy,ResTri Student Advocacy,FEMALE,18-34,united states,,,,,,,,,
9024d02d1366985ca07a5e0974dce0684a897efda31396b509f2ae55fd9eecc7,https://www.snap.com/political-ads/asset/78177c47785dfbe70a0e3aeeaacb5b54df95e286d99ed8b2087b138c89ac355d?mediaType=png,EUR,250,156919,2018/09/20 09:06:19Z,2018/09/24 07:04:28Z,Amnesty International Switzerland,Amnesty International,,15-22,switzerland,,,,,,,,,
212a704c32bfaf9686afa645cd7fd40023a34d11b7f60fc43acdaa0e958612c7,https://www.snap.com/political-ads/asset/bd1d30c7664af1a455d38002dd55d2bf745b86a2a32cbc071a4f778a717974d6?mediaType=mp4,USD,19,6706,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
4d910fdb9f5035437bdf4b03cc167be4c271000ff670779635d9f80f75346e6a,https://www.snap.com/political-ads/asset/a472e036c7b9df74a3e395dde058a0a411584d2567189fd07ce0153ff05572dd?mediaType=mp4,GBP,1827,955322,2018/08/23 15:16:38Z,2018/09/28 15:16:38Z,Dentsu Aegis Network,Home Office,FEMALE,18-24,united kingdom,,,,,,,,,
b8364ccf0cb171eed3392ca0df522c1fc0532e30843ddeab418e4bde70b91f6c,https://www.snap.com/political-ads/asset/623887f895ef6641d0b7b54c168fbb7d4de55df9f62aab52b3eebbd46969071d?mediaType=mp4,EUR,143,105640,2018/11/29 15:33:10Z,2018/12/18 22:59:59Z,Jalt,Amnesty International NL,,18+,netherlands,,,,,,,,,
abb9dda8f2cca976fae6f8c1cc27f601b9c0f09ecf06872f0a4f5e4abd6a40dc,https://www.snap.com/political-ads/asset/4ebc6589367525d953b22d8e32c15866d258a2e441b55eb95e878f1817bf9b60?mediaType=mp4,USD,1161,235578,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
82288288e3e363f5e61cb23bacec3831888132c17193c26b9654ce092db8c845,https://www.snap.com/political-ads/asset/c6cbb3af18e07948d9913227e9e10433a4bc9e10e4b6bca2be1005c2ab8d0699?mediaType=mp4,USD,1025,335092,2018/08/25 14:00:00Z,2018/09/08 13:59:59Z,"Tubemogul, Inc.",Liberal Party,FEMALE,,australia,,,,,,,,,
7cf921c613646f576b79b05160b445d0fbd464864bcf2c7028bf9f3907e14b75,https://www.snap.com/political-ads/asset/2e4d67a25dabf148acbf7b443b26ab9de7eb19253043feab22291f40e22570e8?mediaType=mp4,USD,87,20943,2018/11/04 20:46:03Z,2018/11/06 22:59:59Z,Mothership Strategies,Progressive Turnout Project,,18+,united states,,,,,,,,,
68189125240c16e3dcec398a7b4e040e74621ccf11df25ef2c3d1215df0614b9,https://www.snap.com/political-ads/asset/b2d0c37f480d0cc6739cfd7d5a1b9aafedce5f23c249856e8e5d3b0f5acf18f2?mediaType=mp4,EUR,2,1301,2018/08/22 15:00:40Z,2018/09/09 12:30:23Z,Context Media,Socialdemokraterna - Kalmar Län,,18-24,sweden,,,,,,,,,
773e1253277e2b3653bb06c1beeac1d239d1005f421dde56d9f6d50b84a098b2,https://www.snap.com/political-ads/asset/97aa87f3629e506b7469ce44119a101f5ad8f505aed4a8c993bb598e0173ab65?mediaType=mp4,USD,7,3094,2018/11/01 17:29:10Z,2018/11/06 04:59:59Z,Friends of Jenn Alford-Teaster,Friends of Jenn Alford-Teaster,,,united states,,,,,,,,,
d6fc99254df08277a555cf07c7a17b5b67427e21b11046ebc36187de35d9a9cd,https://www.snap.com/political-ads/asset/00a7c3bc394537c740fb77b603289ae304710a98b0f6f74701b30eea66bbdf17?mediaType=mp4,EUR,348,232744,2018/11/19 17:00:53Z,2018/11/24 08:59:36Z,Amnesty International Switzerland,Amnesty International,,18+,switzerland,,,,,,,,,
ad267fa0987f102fb69e6d4ba197d4fba65a37837b7a3e8e6aa277dfe66b8386,https://www.snap.com/political-ads/asset/e3a04ebc6f353bd8d60aff6d582306157c179abdc4b44a64b8056eaf45a9093e?mediaType=mp4,USD,1289,325683,2018/10/31 21:12:37Z,2018/11/06 21:08:13Z,"GMMB, Inc",JB for Governor,,18+,united states,,,,,,,,,
76d61c0e41f8a9812bc88ea1bde6f749d5b63422b30dde36e67536b9f0c37227,https://www.snap.com/political-ads/asset/a356f6dbbb108566d61b8074201b538b8de1a7ed58093d773b6d88fae184b167?mediaType=png,USD,320,126664,2018/10/19 15:11:06Z,2018/10/22 23:00:00Z,Mothership Strategies,Voto Latino,,18-34,united states,,,,,,,,,
2c8033d0b2ca4e8b42a139d35ff364c63f70a09300673d161d320736f16e78b9,https://www.snap.com/political-ads/asset/f9d969e1fc6e5120cf2a6f3f80505de7d5f24fa31cbef532e9c05fdc3f7f3acc?mediaType=mp4,USD,1896,511362,2018/10/24 22:47:19Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
cf01a15f54eb04528825760c6d320d454446767ccee1f368e85df1f08b6bb811,https://www.snap.com/political-ads/asset/c721a0c354de55576ff1e52c7549b162992436921fd37b2770aa24e6a07173ee?mediaType=mp4,EUR,1030,614590,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,Mejeriforeningen,,20-29,denmark,,,,,,,,,
f0b8a39eecc02ef91606a711f4c9b70697345cefab08c3f8ab48ece3c2ea5586,https://www.snap.com/political-ads/asset/13647e2ef13ea227382ad5953400d06c15475acfa9e1361bd828099e714cad5d?mediaType=png,USD,396,79225,2018/10/04 16:05:26Z,2018/10/18 02:00:00Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
2471436eff38d4c282868b26b0b99134314e1fe15d03c4c2b32fb3d53271f84c,https://www.snap.com/political-ads/asset/8660e9e20bb7d0d4e9061cabf14f3285153d8e94477d588f41df4a0711f6d5e6?mediaType=mp4,EUR,26,12341,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,Consumentenbond,,18-34,netherlands,,,,,,,,,
